road,id,model_type,name,lat,lon,length,condition,road_lrp
N1,N1_84,link,Km post missing,23.5327216,90.7269993,0.30299999999999727,,N1LRP040
N1,N1_85,bridge,MAIS PARA BOX CULVERT,23.5317587831999,90.7291780095,0.2530000000000001,B,N1LRP040c
N1,N1_86,link,Km post missing,23.528916,90.7356108,0.7469999999999999,,N1LRP041
N1,N1_87,link,Ctg 214 km,23.5289993,90.7419441,0.6540000000000035,,N1LRP042
N1,N1_88,link,Km post broken,23.529416,90.75175,1.0079999999999956,,N1LRP043
N1,N1_89,bridge,SHAHID NAGIR,23.5298050611,90.75825325,0.6670000000000016,C,N1LRP043a
N1,N1_90,link,Km post Missing,23.5299993,90.7615,0.3329999999999984,,N1LRP044
N1,N1_91,link,Km post Missing,23.5304438,90.7713049,1.0,,N1LRP045
N1,N1_92,bridge,SARKAR BARI CULVERT,23.5307655282208,90.7800797251533,0.8950000000000031,C,N1LRP046a
N1,N1_93,link,Km post Missing,23.5308049,90.7811104,0.10499999999999687,,N1LRP046
N1,N1_94,link,Km post Missing,23.531166,90.7907219,1.0,,N1LRP047
N1,N1_95,bridge,AMIRABATH SLAB CULVERT,23.5308683409424,90.7918075171727,0.6020000000000039,C,N1LRP047a
N1,N1_96,link,Km post Missing,23.5308604,90.8002222,0.39799999999999613,,N1LRP048
N1,N1_97,link,Km post Missing,23.5316382,90.8099167,1.0,,N1LRP049
N1,N1_98,bridge,Ginlatoly bridge,23.5318234765,90.8110155135,0.11500000000000199,A,N1LRP049a
N1,N1_99,link,Km post Missing,23.5332493,90.8194716,0.884999999999998,,N1LRP050
N1,N1_100,link,Km post Missing,23.5344997,90.8287216,1.0,,N1LRP051
N1,N1_101,bridge,RAIPUR BOX CULVERT,23.5329743291,90.8309774761999,0.2890000000000015,A,N1LRP051a
N1,N1_102,link,Km post Missing,23.5292216,90.8365274,0.7109999999999985,,N1LRP052
N1,N1_103,link,Km post Missing,23.523166,90.8438886,1.0,,N1LRP053
N1,N1_104,bridge,AITAL BANGA BOX CULVERT,23.5229166652,90.8442186132,0.044000000000004036,C,N1LRP053a
N1,N1_105,link,Km post Missing,23.5174993,90.8513889,0.955999999999996,,N1LRP054
N1,N1_106,link,Km post Missing,23.5170827,90.8607778,1.0,,N1LRP055
N1,N1_107,link,Km post Missing,23.5135833,90.8697771,1.0,,N1LRP056
N1,N1_108,bridge,Illiot bazar Bridge,23.510087758207,90.8757204035353,0.7370000000000019,C,N1LRP056a
N1,N1_109,link,Km post Missing,23.5088056,90.8778604,0.2629999999999981,,N1LRP057
N1,N1_110,link,Km post Missing,23.506,90.8869163,1.0,,N1LRP058
N1,N1_111,link,Km post Missing,23.5056389,90.8966108,1.0,,N1LRP059
N1,N1_112,bridge,KHAT GHOR BOX CULVERT,23.5060024341,90.9021745389,0.5690000000000026,B,N1LRP059a
N1,N1_113,link,Km post Missing,23.5062778,90.9063889,0.4309999999999974,,N1LRP060
N1,N1_114,link,Km post Missing,23.5057222,90.9160278,1.0,,N1LRP061
N1,N1_115,bridge,BAKRA BOX CULVERT,23.5056131416,90.9214660218,0.5609999999999999,B,N1LRP061a
N1,N1_116,link,Km post Missing,23.5055278,90.9257216,0.43900000000000006,,N1LRP062
N1,N1_117,link,Km post Missing,23.5042778,90.9354163,1.0,,N1LRP063
N1,N1_118,bridge,MATIA BAZER,23.5024077848,90.9432418928,0.8290000000000006,B,N1LRP064a
N1,N1_119,link,Km post Missing,23.5020278,90.9448886,0.17099999999999937,,N1LRP064
N1,N1_120,bridge,SONAPUR BOX CULVERT,23.5013551924,90.9473844088999,0.26899999999999835,A,N1LRP064c
N1,N1_121,link,Km post Missing,23.4995274,90.9541667,0.7310000000000088,,N1LRP065
N1,N1_122,link,Km post Missing,23.4986386,90.9651111,1.0,,N1LRP066
N1,N1_123,link,Ctg 191 km,23.4972774,90.9674716,0.45699999999999363,,N1LRP067
N1,N1_124,bridge,KARON KHAL SLAB CULVERT,23.495896314,90.9715772516,0.4519999999999982,B,N1LRP067a
N1,N1_125,link,Km post Missing,23.4942219,90.9765549,0.5480000000000018,,N1LRP068
N1,N1_126,link,Km post Missing,23.4942497,90.985833,1.0,,N1LRP069
N1,N1_127,bridge,MILL GHAT BOX CULVERT,23.4932728146,90.9887200416,0.31400000000000716,A,N1LRP068a
N1,N1_128,link,Km post Missing,23.4911386,90.9950274,0.6859999999999928,,N1LRP070
N1,N1_129,link,Ctg 188 km,23.4896108,91.0043056,0.9830000000000041,,N1LRP071
N1,N1_130,link,"Ctg 188 km,Comilla 20 km",23.4893052,91.0112778,0.7339999999999947,,N1LRP072
N1,N1_131,link,Ctg 187 km,23.488333,91.0140833,0.3119999999999976,,N1LRP073
N1,N1_132,bridge,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,23.4868805937254,91.017566692647,0.40100000000001046,C,N1LRP072a
N1,N1_133,link,Km post missing,23.4846386,91.0229438,0.6189999999999998,,N1LRP074
N1,N1_134,link,Km post missing,23.4827771,91.0321382,1.0,,N1LRP075
N1,N1_135,link,Ctg 184 km,23.4814716,91.0419719,1.0539999999999878,,N1LRP076
N1,N1_136,bridge,CORI PAI BOX CULVERT,23.4817873233065,91.0463348850746,0.45000000000000284,B,N1LRP075a
N1,N1_137,link,Km post missing,23.4821382,91.0516944,0.5499999999999972,,N1LRP077
N1,N1_138,bridge,COREPAI BOX CULVERT,23.4817498298684,91.0563549686842,0.4830000000000041,B,N1LRP076a
N1,N1_139,link,Km post missing,23.4815549,91.0613611,0.5169999999999959,,N1LRP078
N1,N1_140,bridge,NIMSHAR SLAB CULVERT,23.480613086,91.0674097692,0.652000000000001,A,N1LRP077a
N1,N1_141,link,Km post missing,23.4801104,91.0706382,0.347999999999999,,N1LRP079
N1,N1_142,link,Km post missing,23.4770271,91.0794716,1.0,,N1LRP080
N1,N1_143,bridge,KABILA DUBARCHAR SLAB CULVERT,23.4776722851,91.0847406393,0.5530000000000115,C,N1LRP079a
N1,N1_144,link,Km post missing,23.4781938,91.0889997,0.4469999999999885,,N1LRP081
N1,N1_145,link,Km post missing,23.4775549,91.0986663,1.0,,N1LRP082
N1,N1_146,link,Km post missing,23.4779993,91.1055278,1.0,,N1LRP083
N1,N1_147,bridge,NAZIRA BOX CULVERT,23.4781159049382,91.1070332074074,0.12000000000000455,B,N1LRP081a
N1,N1_148,link,Km post missing,23.4789716,91.1179993,0.8799999999999955,,N1LRP084
N1,N1_149,bridge,TIPRA BAZAR BOX CULVERT,23.4794083880733,91.1238920825688,0.6080000000000041,A,N1LRP083a
N1,N1_150,link,Km post missing,23.4800827,91.1276382,0.3919999999999959,,N1LRP085
N1,N1_151,bridge,AMTOLI SLAB CULVERT,23.479544924,91.129047144,0.1600000000000108,A,N1LRP083b
N1,N1_152,link,Km post missing,23.4767216,91.1364441,0.8399999999999892,,N1LRP086
N1,N1_153,link,Km post missing,23.4682216,91.1394441,1.0,,N1LRP087
N1,N1_154,link,Km post missing,23.4595833,91.1421386,1.0,,N1LRP088
N1,N1_155,link,Km post missing,23.4513056,91.1460552,1.0,,N1LRP089
N1,N1_156,bridge,DHANPUR RCC GIDER BRIDGE,23.4436339598272,91.1493668151188,0.8840000000000003,A,N1LRP088a
N1,N1_157,link,Km post missing,23.4425274,91.1497774,0.11599999999999966,,N1LRP090
N1,N1_158,link,Ctg 170 km,23.4373886,91.1521944,0.6840000000000117,,N1LRP091
N1,N1_159,link,Km post missing,23.4288882,91.1553889,1.0,,N1LRP092
N1,N1_160,link,Ctg 168 km,23.4236938,91.1626944,0.9799999999999898,,N1LRP093
N1,N1_161,bridge,Paduar Bazar Bridge,23.4212487704918,91.1678943372365,0.5990000000000038,C,N1LRP092a
N1,N1_162,link,Km post missing,23.4195271,91.171416,0.40099999999999625,,N1LRP094
N1,N1_163,link,"Ctg 66 km,Feni 52 km",23.4149444,91.1801382,0.6280000000000001,,N1LRP095
N1,N1_164,link,Km post missing,23.4125,91.1893886,1.0,,N1LRP096
N1,N1_165,bridge,Mostapur Bridge,23.4119324230158,91.1939029849206,0.4789999999999992,C,N1LRP094a
N1,N1_166,link,Ctg 164 km,23.4113056,91.1988886,0.5290000000000106,,N1LRP097
N1,N1_167,link,Ctg 163 km,23.4100833,91.2087778,1.027000000000001,,N1LRP098
N1,N1_168,link,Ctg 162 km,23.4048056,91.2165278,1.016999999999996,,N1LRP099
N1,N1_169,link,Km post missing,23.398213447804338,91.22288776581436,1.0,,N1LRP100
N1,N1_170,bridge,RAZAPARA RCC GIDER BRIDGE,23.3976518197887,91.2234221346859,0.08400000000000318,A,N1LRP098a
N1,N1_171,link,Km post missing,23.3915274,91.2292493,0.9159999999999968,,N1LRP101
N1,N1_172,link,Km post missing,23.3843886,91.2351108,1.0,,N1LRP102
N1,N1_173,link,Km post missing,23.377166,91.2409163,1.0,,N1LRP103
N1,N1_174,bridge,Suagazi Bridge.,23.3713647755,91.2450175414999,0.7650000000000006,A,N1LRP101a
N1,N1_175,link,Km post missing,23.3695827,91.2462774,0.23499999999999943,,N1LRP104
N1,N1_176,link,"Ctg 156 km,Feni 43 km",23.3615278,91.2515556,1.0750000000000028,,N1LRP105
N1,N1_177,link,Km post missing,23.3536944,91.2561389,1.0,,N1LRP106
N1,N1_178,bridge,LAL BAG RCC GIDER BRIDGE,23.3521636774381,91.2572910746724,0.2079999999999984,C,N1LRP104a
N1,N1_179,link,Km post missing,23.3463608,91.2616944,0.7920000000000016,,N1LRP107
N1,N1_180,bridge,CHANSIRI BOXCUIVERT,23.342671472,91.264485636,0.5049999999999955,A,N1LRP105a
N1,N1_181,link,Km post missing,23.3390552,91.2672216,0.49500000000000455,,N1LRP108
N1,N1_182,link,Km post missing,23.3321938,91.2734716,1.0,,N1LRP109
N1,N1_183,bridge,MIABAZAR BOX CULVERT,23.3301462324,91.2748792824,0.2710000000000008,A,N1LRP107a
N1,N1_184,link,Km post missing,23.3246382,91.278666,0.7289999999999992,,N1LRP110
N1,N1_185,bridge,NOYA BAZER BOX CULVERT,23.3180696869138,91.2830867321701,0.8769999999999953,A,N1LRP109a
N1,N1_186,link,Km post missing,23.3171382,91.2836941,0.12300000000000466,,N1LRP111
N1,N1_187,link,Km post missing,23.3086944,91.2864163,1.0,,N1LRP112
N1,N1_188,bridge,DOLL BARI CULVERT,23.3083612731261,91.2865787034735,0.04099999999999682,B,N1LRP110a
N1,N1_189,bridge,DHARMA PUR SLAB CULVERT,23.3034306450331,91.2889770397351,0.6080000000000041,B,N1LRP110c
N1,N1_190,link,Km post missing,23.3006111,91.290333,0.3509999999999991,,N1LRP113
N1,N1_191,bridge,LALGORE BEZER CULVERT,23.2979675271676,91.2910141369942,0.30299999999999727,A,N1LRP111a
N1,N1_192,link,Km post missing,23.2919163,91.2922219,0.6970000000000027,,N1LRP114
N1,N1_193,bridge,SUPUYA BOX CULVERT,23.2897066386454,91.2929584711155,0.2609999999999957,A,N1LRP112a
N1,N1_194,link,Km post missing,23.283583,91.2952219,0.7390000000000043,,N1LRP115
N1,N1_195,bridge,BOWCHI BAZAR CULVERT,23.2821949258397,91.2966655096899,0.22099999999998943,B,N1LRP113a
N1,N1_196,link,Km post missing,23.2768882,91.3011944,0.7790000000000106,,N1LRP116
N1,N1_197,bridge,AMAN GONG SLAB CULVERT,23.27301895,91.3029661882,0.4689999999999941,B,N1LRP114a
N1,N1_198,link,Km post missing,23.2686382,91.3049722,0.5310000000000059,,N1LRP117
N1,N1_199,bridge,RANGAMATIA (1) BOX CULVERT,23.2618360940594,91.3070217386138,0.804000000000002,B,N1LRP116a
N1,N1_200,link,Km post missing,23.2601111,91.3072778,0.19599999999999795,,N1LRP118
N1,N1_201,bridge,RANGOWATIA 2 CULVERT,23.25941665,91.3073611,0.07799999999998875,B,N1LRP116b
N1,N1_202,bridge,NOWA PARA BOX CULVERT,23.2576429774881,91.3076156494075,0.19900000000001228,B,N1LRP116c
N1,N1_203,bridge,HARISHARDE CULVERT,23.2527463398104,91.3083926405213,0.5489999999999924,B,N1LRP117a
N1,N1_204,link,Km post missing,23.2511944,91.3086389,0.1740000000000066,,N1LRP119
N1,N1_205,bridge,SONAGATI BOX CULVERT,23.2443915125925,91.3114032292592,0.8389999999999986,B,N1LRP118a
N1,N1_206,link,Km post missing,23.243083,91.3119167,0.16100000000000136,,N1LRP120
N1,N1_207,bridge,BALUJURI BOX CULVERT,23.2429040619631,91.3119739539877,0.021000000000000796,B,N1LRP118b
N1,N1_208,bridge,BALUZURI 2 CULVERT,23.2397920309669,91.3125740860465,0.3579999999999899,A,N1LRP118d
N1,N1_209,bridge,KALIR BAZAR BOX CULVERT,23.2360759516523,91.3129901976744,0.42200000000001125,A,N1LRP119a
N1,N1_210,link,Km post missing,23.2343052,91.3131667,0.19899999999999807,,N1LRP121
N1,N1_211,bridge,KALIA BAZER BOC CULVERT,23.2289195919642,91.3134220678571,0.6079999999999899,B,N1LRP119b
N1,N1_212,bridge,CHAUDDAGARAM BOX CULVERT,23.2259184472573,91.3135697177215,0.3340000000000032,B,N1LRP120a
N1,N1_213,link,Km post missing,23.2253882,91.3135833,0.058000000000006935,,N1LRP122
N1,N1_214,bridge,CHADDAGRAM BAZAR BOX CULVERT,23.2220338977777,91.3137005933333,0.37999999999999545,A,N1LRP120b
N1,N1_215,link,Km post missing,23.2165556,91.3149167,0.6200000000000045,,N1LRP123
N1,N1_216,bridge,HAYDAR POLE BOX CULVERT,23.2131955721448,91.3153497403899,0.3859999999999957,B,N1LRP121b
N1,N1_217,link,Km post missing,23.2078889,91.3159722,0.6140000000000043,,N1LRP124
N1,N1_218,bridge,FALGUNCORA CULVERT,23.2050386287937,91.3163167282749,0.3189999999999884,A,N1LRP122a
N1,N1_219,link,Km post missing,23.1990274,91.3170549,0.6810000000000116,,N1LRP125
N1,N1_220,bridge,ATTOCK GRAM BOX CULVERT,23.1961887953757,91.3176705069364,0.35499999999998977,A,N1LRP123a
N1,N1_221,link,Km post missing,23.1909997,91.3192493,0.6450000000000102,,N1LRP126
N1,N1_222,bridge,BOSONTA PUR BOX CULVERT,23.1874350254302,91.3209051317399,0.4329999999999927,C,N1LRP124a
N1,N1_223,link,Km post missing,23.1826382,91.3210827,0.5670000000000073,,N1LRP127
N1,N1_224,bridge,BASHONTA PUR (2),23.1817958149837,91.3208787514658,0.09799999999999898,B,N1LRP125a
N1,N1_225,link,Ctg 133 km,23.172916,91.3205271,1.0309999999999917,,N1LRP128
N1,N1_226,bridge,NANKORA BOX CULVERT,23.1726272318681,91.3205774642857,0.03300000000000125,B,N1LRP126a
N1,N1_227,link,Km post missing,23.1641389,91.3214993,0.9669999999999987,,N1LRP129
N1,N1_228,bridge,ANDAJER BAZER BOX CULVERT,23.1635138669191,91.3215889464646,0.07099999999999795,A,N1LRP127a
N1,N1_229,link,Km post missing,23.1554167,91.3232771,0.929000000000002,,N1LRP130
N1,N1_230,bridge,DIMATOLI (1) BOX CULVERT,23.1527364949367,91.3243178772152,0.2960000000000065,B,N1LRP128a
N1,N1_231,link,Km post missing,23.1471663,91.3266938,0.7040000000000077,,N1LRP131
N1,N1_232,bridge,DIMATOLY (2) BOX CULVERT,23.1436667679334,91.3266680470308,0.38999999999998636,B,N1LRP129a
N1,N1_233,bridge,JAGARNATHPUR BOX CULVERT,23.1389893200345,91.3263585348877,0.5240000000000009,B,N1LRP130a
N1,N1_234,link,Km post missing,23.1382219,91.3263049,0.08600000000001273,,N1LRP132
N1,N1_235,bridge,JAGOT PUR BOX CULVERT,23.1332639685968,91.327546416481,0.578000000000003,B,N1LRP131a
N1,N1_236,link,Km post missing,23.1295827,91.3284993,0.42199999999999704,,N1LRP133
N1,N1_237,bridge,HASO BOTHACH BOX CULVERT,23.1252363577777,91.3303863688888,0.5349999999999966,A,N1LRP131b
N1,N1_238,link,Km post missing,23.1213327,91.3320549,0.4650000000000034,,N1LRP134
N1,N1_239,bridge,FOKIR BAZAR SLAB CULVERT,23.1196973774193,91.3328165129032,0.19999999999998863,B,N1LRP132a
N1,N1_240,link,"Ctg 127 km,Feni 16 km",23.1191382,91.3330827,0.0759999999999934,,N1LRP135
N1,N1_241,bridge,KAKKARA CULVERT,23.1158251554,91.335094485,0.42600000000001614,B,N1LRP133a
N1,N1_242,link,Km post missing,23.1113611,91.3378052,0.5739999999999839,,N1LRP136
N1,N1_243,bridge,Chanara Box Culvert,23.1074284451388,91.3400495436111,0.5020000000000095,A,N1LRP134a
N1,N1_244,link,Km post missing,23.1035,91.3422497,0.49799999999999045,,N1LRP137
N1,N1_245,bridge,CHANGARPULL(II) BOX CULVERT,23.1017563206521,91.343162998913,0.21999999999999886,B,N1LRP135a
N1,N1_246,bridge,ADONCORA,23.0973512527272,91.3454956309091,0.5529999999999973,B,N1LRP135b
N1,N1_247,link,Km post missing,23.095583,91.3464441,0.22700000000000387,,N1LRP138
N1,N1_248,bridge,PODOYA BOX CULVERT,23.0930298369186,91.3478308386627,0.32099999999999795,A,N1LRP136a
N1,N1_249,link,Km post missing,23.0876108,91.3508889,0.679000000000002,,N1LRP139
N1,N1_250,bridge,FOEALTPARA BOX CULVERT,23.0870753710144,91.3512101492753,0.0700000000000216,B,N1LRP136c
N1,N1_251,bridge,UTTOR KAIEATI CULVERT,23.0819909531309,91.3541811474383,0.6519999999999868,A,N1LRP137a
N1,N1_252,link,Ctg 122 km,23.0792493,91.3558333,0.36000000000001364,,N1LRP140
N1,N1_253,bridge,KOKALI BOX CULVERT,23.0779647046997,91.3566005031331,0.16399999999998727,B,N1LRP137b
N1,N1_254,link,Km post missing,23.0712493,91.3599722,0.8360000000000127,,N1LRP141
N1,N1_255,bridge,DUTHOSHA BOX CULVERT,23.070198184,91.3603022,0.1209999999999809,B,N1LRP138a
N1,N1_256,link,Ctg 103 km,23.0635278,91.3616389,0.7830000000000155,,N1LRP142
N1,N1_257,bridge,MOHAMMAD ALI MAZAR,23.0607473333333,91.3618624619047,0.31399999999999295,B,N1LRP140a
N1,N1_258,link,Ctg 102 km,23.0538611,91.3637222,0.7980000000000018,,N1LRP143
N1,N1_259,link,Ctg 101 km,23.0449719,91.3653611,1.0209999999999866,,N1LRP144
N1,N1_260,bridge,FATAPUR BOX CULVERT,23.0379728055555,91.3656784724359,0.7590000000000146,A,N1LRP142a
N1,N1_261,link,Km post missing,23.0360274,91.36575,0.24099999999998545,,N1LRP145
N1,N1_262,bridge,DEBIPUR SLAB CULVERT,23.0269801170731,91.3655004839721,1.021000000000015,A,N1LRP143a
N1,N1_263,link,"Ctg 99 km,Feni 3 km",23.0269716,91.3655,0.0010000000000047748,,N1LRP146
N1,N1_264,link,"Ctg 98 km,Feni 2 km",23.0193604,91.3697771,1.0009999999999764,,N1LRP147
N1,N1_265,link,Km post missing,23.0132778,91.3769438,1.0,,N1LRP148
